,City,Distances,Data,Name,Website,State,Latitude,Longitude
890,Terrebonne,"50 Miler, 50K, 1/2 Marathon, 20 Miler",11/9/2019,Run The Rock,https://www.alpinerunning.co/run-the-rock-50,OR,44.3682,-121.141
891,Ashland,"10 Miler, 5K",11/16/2019,Bandersnatch 5K and Lewis Loop 10 Miler,https://www.facebook.com/bandersnatch5K,OR,42.1795,-122.717
892,Madras,"1/2 Marathon, 10K Family, 10K, 5K Family, 5K",12/7/2019,Canyon Rumble Frozen Half,http://www.madrasrunners.com/canyon-rumble/,OR,44.6224,-121.131
893,Ravensdale,"50K, Marathon, 1/2 Marathon",12/14/2019,Pigtails Run,https://noquitnosurrender.com/2019/06/07/14th-pigtails-run-with-sweet-sweep/,WA,47.3751,-121.971
894,Mount Rainier National Park,44 Miler,12/31/2019,UPWC - Mother Mountain/Northern Loop,http://ultrapedestrianwildernesschallenge.com/,WA,46.9328,-121.863
895,Mount Rainier National Park,32 Miler,12/31/2019,UPWC - Chinook Pass,http://ultrapedestrianwildernesschallenge.com/,WA,46.8719,-121.515
896,Cougar,28 Miler,12/31/2019,UPWC - Loowit Trail,http://ultrapedestrianwildernesschallenge.com/,WA,46.1463,-122.182
897,Ashford,40 Miler,12/31/2019,UPWC - Owyhigh Lakes Loop,http://ultrapedestrianwildernesschallenge.com/,WA,46.8884,-121.611
898,Olympia,"50K, 26K",1/18/2020,Capitol Peak Mega Fat Ass,http://www.olytrailrunners.com/capitol-peak-mega-fatass/,WA,46.9257,-123.059
899,Newport,"30K, 15K",2/8/2020,Run Love Run,http://www.ardoradventures.com/Run-Love-Run/,OR,44.6038,-124.043
900,Gaston,"50K, Sat 25K, Sun 25K",2/15/2020,Hagg Mud 50K/25K,http://orrc.net/events/event-list/hagg-lake-mud-runs-ultra-50k-and-25k/,OR,45.4875,-123.231
901,Montesano,"50K, 25K",2/15/2020,Run Forest Run,http://www.olytrailrunners.com/run-forest-run/,WA,46.9952,-123.595
902,Dupont,"Marathon, 1/2 Marathon, 12K",3/7/2020,Dupont Trail Marathon,http://duponttrailmarathon.org,WA,47.0966,-122.635
903,Florence,"50K, 25K",3/7/2020,Siuslaw Dunes,https://www.daybreakracing.com/siuslaw-dunes,OR,43.9308,-124.112
904,Monroe,"1/2 Marathon, 10K, 5K",3/21/2020,Alsea Falls Spring Fling,http://oregontrailruns.com,OR,44.3289,-123.498
905,Richland,"100 Miler, 50 Miler, 50K, 15K",3/27/2020,Badger Mountain Challenge,http://www.badgermountainchallenge.com/,WA,46.2381,-119.307
906,Ellensburg,50K,4/18/2020,Yakima Skyline Rim 50K,http://www.rainshadowrunning.com/yakima-skyline-50k.html,WA,46.8556,-120.483
907,Kennewick,"50K Beer, 50K Sober, 50K Light",4/18/2020,Run with the Goats,https://www.facebook.com/events/1976116112470296/,WA,46.207,-119.282
908,Ellensburg,25K,4/19/2020,Yakima Skyline Rim 25K,http://www.rainshadowrunning.com/yakima-skyline-25k.html,WA,46.8556,-120.483
909,Olympia,"50 Miler, 25K",4/25/2020,Capitol Peak,http://www.olytrailrunners.com/capitol-peak-50miler25k/,WA,46.9388,-123.13
910,Trout Lake,"1/2 Marathon, 10K, 5K",4/25/2020,Trout Lake Run,http://www.troutlakerun.blogspot.com,WA,45.9889,-121.516
911,Tillamook State Forest,"50 Miler, 50K",4/25/2020,Tillamook Burn,https://www.daybreakracing.com/tillamook-burn,OR,45.7064,-123.333
912,Cle Elum,12 Hrs,4/25/2020,Twilight 12 Hour,https://www.facebook.com/Starlight-Overnight-945214148945407/,WA,47.1566,-120.807
913,Trail,"50K, Relay, 30K, 5K",5/2/2020,Lost Creek Trail Run,http://www.lostcreektrailruns.com/,OR,42.678,-122.636
914,Corvallis,50K,5/9/2020,McDonald Forest,http://www.mac50k.org,OR,44.6599,-123.238
915,Terrebonne,"50K, Kids Run Sat., 15 Miler, 4 Miler, Kids Run Sun.",5/16/2020,Smith Rock Ascent,https://gobeyondracing.com/races/smith-rock-ascent,OR,44.3676,-121.139
916,Portland,"50K, 1/2 Marathon",5/23/2020,Stumptown Trail Runs,https://gobeyondracing.com/races/stumptown-trail-runs/,OR,45.5406,-122.726
917,Prineville ,"50K, 10.5 Miler",5/24/2020,Ochoco Trail Runs,https://www.alpinerunning.co,OR,44.4399,-120.32
918,Vashon Island,"50K, 10 Miler",6/6/2020,Vashon Island Ultramarathon & Trail Run,http://www.vashonultra.com/,WA,47.4342,-122.464
919,Paisley,55K,6/6/2020,Wild Outback,https://www.alpinerunning.co/wildoutback,OR,42.6167,-120.607
920,Blodgett,"50 Miler, 50K, 25K",6/20/2020,Marys Peak Trail Run,http://maryspeaktrailrun.com,OR,44.5903,-123.529
921,Blue River ,"100 Miler, 50 Miler, 20 Miler",6/20/2020,Old Cascadia,https://www.alpinerunning.co/,OR,44.4159,-122.012
922,Enumclaw,"100 Miler, 24hrs, 24 Hours - Team",6/27/2020,SISU 24 Ultra PNW,http://www.sisuteam.com/,WA,47.0377,-121.561
923,North Bonneville,"100 Miler, 100K, 50K, 10K",6/27/2020,Strawberry Fields Forever,http://www.columbiagorgerunningclub.com,WA,45.6338,-121.979
924,Ashland,"100K, 50 Miler, 50K, 15K",7/11/2020,Siskiyou Out Back,http://www.siskiyououtback.com/,OR,42.0805,-122.706
925,Easton,"50K, 25K",7/11/2020,Needles 50k,https://www.facebook.com/needles50k/,WA,47.261,-121.181
926,Mt. Hood,"100K, 50K, 1/2 Marathon",7/25/2020,Wy’east Howl,http://www.daybreakracing.com/wyeast-howl,OR,45.3318,-121.665
927,Mount St. Helens,200 Miler,8/7/2020,Bigfoot 200 Endurance Run,http://www.bigfoot200.com/,WA,46.1856,-122.192
928,Toutle,"50K, 20 Miler, 1/2 Marathon",8/22/2020,Backcountry Rise,https://www.daybreakracing.com/backcountry-rise/,WA,46.2973,-122.267
929,Newport,"5 Miler, 1/2 Marathon",9/12/2020,Twisted Pine Trail Runs,http://www.ardoradventures.com/twisted-pine-run/,OR,44.6012,-124.062
930,Richland,Sole Survivor,9/12/2020,Sole Survivor,https://sites.google.com/view/ntrew/home,WA,46.2575,-119.287
931,Lockport,"100 Miler, 50 Miler, 25 Miler",2/8/2020,Beast of Burden - Winter,http://www.BeastofBurden100.com/,NY,43.1852,-78.6664
932,Lockport,"100 Miler, 50 Miler, 25 Miler",8/1/2020,Beast of Burden - Summer,http://www.summer100.com/,NY,43.1845,-78.6692
933,Honeoye Falls,"99 Miler, 99 Mile -Relay Team",8/8/2020,The Mighty Mosquito 99 Mile Relay,https://bluefoundationny.org,NY,43.0299,-77.5699
934,Naples,100K,8/22/2020,Twisted Branch Trail Run,http://www.twistedbranchtrail.com/,NY,42.7082,-77.4154
935,Johns Island,"Marathon, 1/2 Marathon, 10K, 5K",12/14/2019,The Dirt Dash,http://www.eagle-endurance.com,SC,32.641,-80.1221
936,Golconda,"12hrs, 12 Hours - 2 Person Relay, 6 Hours - 2 Person Relay, 6hrs, 3hrs, 3 Hours - 2 Person Relay",9/28/2019,Goose Bay Ultra Endurance Run,https://goosebayultra.com/,IL,37.4303,-88.6544
937,Jackson,"40 Miler, 4 Person Relay, 3 Person Relay",11/29/2019,Black Diamond 40 Miler,http://runitfast.com/black-diamond-40-mile-ultramarathon/,TN,35.7031,-88.8861
938,Jackson,Marathon,11/30/2019,The Black Diamond Marathon,http://runitfast.com/black-diamond-40-mile-ultramarathon/,TN,35.6145,-88.8139
939,Jackson,Variable Distance,12/28/2019,Trail of Fears,http://runitfast.com/trail-of-fears-the-day-after-the-world-ended/,TN,35.6754,-88.8664
940,Grapeland,"50K, 25K, 10K, 5K",9/28/2019,Mission Tejas Trail Run,http://www.trailracingovertexas.com/mission-tejas-trail-run/,TX,31.5497,-95.2368
941,San Antonio,"100K, 50K, 25K, 10K, 5K",10/26/2019,El Taco Loco,http://www.trailracingovertexas.com/el-taco-loco,TX,29.2393,-98.5265
942,Glen Rose,"100 Miler, 100K, 50K, 25K, 5 Miler",11/23/2019,Dinosaur Valley Endurance Run,http://www.dinosaurvalleytrailrun.com,TX,32.2412,-97.8087
943,Hallettsville,192 Miler,12/2/2019,El Camino de Lavaca Pilgrimage,http://www.elcaminodelavaca.org/,TX,29.3088,-96.9966
944,Needville,"100 Miler, 50 Miler, Marathon, 1/2 Marathon",12/7/2019,Brazos Bend 100,http://www.trailracingovertexas.com/brazos-bend-100/,TX,29.3781,-95.6081
945,Houston,"50K, Marathon, 1/2 Marathon",12/14/2019,Houston Running Festival,http://www.50statesmarathonclub.com/houston100.html,TX,29.8272,-95.6141
946,Tyler,"108K, 54K, 22 Miler, 11 Miler, 7K",1/25/2020,Running the Rose,http://www.trailracingovertexas.com/running-the-rose/,TX,32.4807,-95.2957
947,Dripping Springs,"10K, 5K",2/1/2020,Happy Trails Trail Race,http://www.happytreading.com/happy-trails,TX,30.2171,-98.0866
948,Cat Spring,"72hrs, 72 Hours Ruck, 48hrs, 48 Hours Ruck, 24hrs, 12hrs, 6hrs, 24 Hours Ruck, 12 Hours Ruck, 6 Ho",2/20/2020,Jackalope Jam,http://www.trailracingovertexas.com/jackalope-jam,TX,29.9005,-96.3072
949,Selma,"200K, 150K, 100K, 50K",2/29/2020,Salsa Walk,http://johntsharp.wix.com/salsawalk,TX,29.5743,-98.3269
950,San Angelo,"100K, 50K, 1/2 Marathon, 10K, 5K",3/7/2020,Crazy Desert Trail Race,http://www.trailracingovertexas.com/crazy-desert-trail-race/,TX,31.4534,-100.492
951,San Felipe,"The Triple, 1/2 Marathon, 10K",3/21/2020,San Felipe Shootout,http://www.trailracingovertexas.com/san-felipe-shootout/,TX,29.8184,-96.1129
952,La Porte,50K,3/21/2020,Run To The Rum 50k,https://www.footstepsforthefallen.org/run-to-the-rum-50k,TX,29.6551,-95.0594
953,Needville,"100K, 50 Miler, 50K, 25K, 10K, 5K",4/4/2020,Brazos Bend 50,http://www.trailracingovertexas.com/brazos-bend-50/,TX,29.3781,-95.6081
954,Cleburne,"50 Miler, 50K, 25K, 8 Miler, 4 Miler",4/18/2020,Coyote Trail Run,http://www.trailracingovertexas.com/coyote-run,TX,32.2597,-97.5524
955,Bastrop,"50K, 25K, 10K, 5K, Marathon, 1/2 Marathon, 7 Miler",5/9/2020,Wildflower Trail Run,http://www.trailracingovertexas.com/wildflower-half/,TX,30.1109,-97.2607
956,Graford,"69 Miler, 52 Miler, 56K, 17 Miler, 8 Miler, 4 Miler",5/30/2020,Possum's Revenge,http://www.trailracingovertexas.com/possums-revenge/,TX,32.8755,-98.5055
957,Cat Spring,"100 Miler, 100 Mile - 5 Person Relay, 100K - 5 Person Relay, 100K, 50K, 30K, 20K, 10K",8/15/2020,Habanero Hundred,http://www.trailracingovertexas.com/habanero-hundred,TX,29.8988,-96.3086
958,Richfield,"50 Miler, 50K, 13 Miler",9/28/2019,Crimson Canyons Ultra,http://www.crimsoncanyons.com/,UT,38.774,-112.096
959,South Jordan,1/2 Marathon,9/28/2019,Jordan River Half Marathon,https://www.happytrailsrace.com/,UT,40.5527,-111.914
960,Moab,238 Miler,10/11/2019,Moab 240 Endurance Run,http://www.moab200.com,UT,38.579,-109.553
961,Draper,"50K, 25K, 5K",10/12/2019,Corner Canyon Ultra Trail Run,http://www.ccutr.org,UT,40.506,-111.847
962,Dugway Proving Ground,"50K, 30K, 1/2 Marathon, 10K, 10K Military Team, 5K",10/12/2019,Dugway Trail and Ultra Run,http://dugway.armymwr.com/us/dugway/dugway-events/dugway-isolation-race/?eID=215039,UT,40.1874,-112.826
963,Cedar City,"50K, 25K",10/12/2019,Cedar City Thunderbird 50K,http://www.cedarcitythunderbird50k.com/,UT,37.6816,-113.056
964,Sandy,"1/2 Marathon, 5K",10/12/2019,Dimple Dell Half Marathon,http://www.happytrailsrace.com/,UT,40.5665,-111.875
965,Moab,"10K, 1/2 Marathon",10/13/2019,Arches Half Marathon,http://www.madmooseevents.com/,UT,38.8102,-109.309
966,West of Faust,"100 Miler, 50 Miler",10/18/2019,Pony Express Trail Run,http://www.PonyExpress100.org/,UT,40.1195,-112.578
967,Farmington,"10 Miler, 5 Miler, Mile",10/19/2019,The Eastman Family Recovery Foundation Fun Run,https://www.facebook.com/events/187491001652945/,UT,40.9655,-111.921
968,Syracuse,"50K, 1/2 Marathon",11/9/2019,Antelope Island 50K,http://www.buffalorunadventures.com,UT,41.0239,-112.24
969,Moab,"50 Miler, 50K, 30K",11/16/2019,Dead Horse Ultra,http://www.madmooseevents.com/,UT,38.6557,-109.678
970,Erda,6hrs,11/28/2019,Tooele Turkey Trail Trot 'Til You Drop,http://www.oquirrhtostansburytrailseries.com,UT,40.6241,-112.266
971,Moab,10K,12/7/2019,Winter Sun 10k,http://www.madmooseevents.com/,UT,38.5318,-109.487
972,Midway,"50K, Marathon, 25K, 15K, 10K, 5K",1/25/2020,Bigfoot Snowshoe festival,http://www.squawpeak50.com/,UT,40.4805,-111.496
973,Moab,"50 Miler, 50K, 1/2 Marathon, 9K",1/25/2020,Arches Ultra,http://www.madmooseevents.com/,UT,38.6555,-109.679
974,Logan,"Race Elite, Race Heavy, Rec Div., Junior Div.",2/8/2020,CROWBAR Backcountry Ski Race,http://CrowbarSkiRace.org,UT,41.9521,-111.486
975,Moab,"55K, 33K",2/15/2020,Moab Red Hot 55k/33k,http://www.madmooseevents.com/,UT,38.6005,-109.814
976,Syracuse,25K,3/7/2020,Antelope Island Buffalo Run 25K,http://www.buffalorunadventures.com,UT,41.0265,-112.246
977,Moab,"1/2 Marathon, 5 Miler",3/14/2020,Canyonlands Half Marathon and 5 Mile,http://www.madmooseevents.com/,UT,38.6844,-109.465
978,Syracuse,"100 Miler, 50 Miler, 50K",3/20/2020,Antelope Island Buffalo Run,http://www.buffalorunadventures.com,UT,41.025,-112.24
979,Moab,"50 Miler, 50K, 30K, 10 Miler",3/21/2020,Behind the Rocks Ultra,http://www.madmooseevents.com/,UT,38.4176,-109.467
980,Moab,"25K, 15K, 10.5K",4/18/2020,Amasa,http://grassrootsevents.net/home/,UT,38.5326,-109.6
981,Ogden,"16 Miler, 11 Miler",4/25/2020,Coldwater Traverse,http://www.cwtraverse.com,UT,41.2358,-111.943
982,Draper,"1/2 Marathon, 5K",4/25/2020,South Mountain Half Marathon,http://www.happytrailsrace.com/,UT,40.4952,-111.879
983,Wendover,"100 Miler, 50 Miler, 50K",5/1/2020,Salt Flats Endurance Runs,http://www.saltflatsenduranceruns.com,UT,40.762,-113.896
984,Moab,"1/2 Marathon, 1/2 Marathon - 2 Person Relay, 10K",6/6/2020,Thelma and Louise Half Marathon and Relay,http://www.madmooseevents.com/,UT,38.5767,-109.634
985,Draper,"1/2 Marathon, 12K, 5K",6/13/2020,Corner Canyon Half Marathon,http://www.happytrailsrace.com/,UT,40.5062,-111.847
986,Park City,64K,6/27/2020,Twisted Fork,http://twistedforkultra.com,UT,40.7238,-111.537
987,Pleasant Grove,"6K, 5K",7/11/2020,Follow the Flag 5K Trail Race,http://www.followtheflag.org,UT,40.3748,-111.713
988,Afton,"50K, 25K",8/1/2020,El Vaquero Loco,http://www.tydraneyendurance.com/,WY,42.6379,-110.817
989,La Sal,100 Miler,8/7/2020,Ute 100 Mile,https://www.runbumtours.com/ute-100-la-sal-utah,UT,38.3439,-109.183
990,Eden,"55K, Marathon, 1/2 Marathon",8/8/2020,"Skyline Mountain Half, Marathon, 55K",http://runtheskyline.com/,UT,41.2989,-111.813
991,Draper,"Marathon, Marathon 4 Person Relay",8/29/2020,Corner Canyon Relay,https://www.happytrailsrace.com/,UT,40.5247,-111.864
992,Kaysville,100 Miler,9/11/2020,Wasatch 100,http://www.wasatch100.com/,UT,41.053,-111.903
993,Preston,"Papa Bear 100M, Mama Bear 50M, Baby Bear 50K",9/11/2020,3 Bears Trail Races,http://www.bear100.com/,ID,42.1389,-111.695
994,Logan,100 Miler,9/25/2020,The Bear,http://www.bear100.com/,UT,41.7262,-111.799
995,Denholm,there can be only one,6/20/2020,Mad Trapper Backyard Ultra,https://madtrapperbackyardultra.com/Trail-backyard-ultra,QC,45.7873,-75.9132
996,Concrete,25K,9/28/2019,Baker Lake Classic 25k,https://www.nwenduranceevents.com/events/baker/,WA,48.6534,-121.693
997,Oroville,"10 Miler, 50 Miler",9/28/2019,Whistler Canyon Trail 50,http://www.whistlercanyonrace.com,WA,48.9022,-119.426
998,Penticton,100K,9/28/2019,The Mighty Quail Trail 100k,http://www.mightyquail.com/,BC,49.4533,-119.581
999,Baker Lake,50K,10/5/2019,Baker Lake 50k,https://www.nwenduranceevents.com/baker50k,WA,48.6535,-121.694
1000,Kelowna,"42K, 21K, 13K, Kilometer",10/5/2019,Wandering Moose,http://www.pacesportsfitness.com ,BC,49.8121,-119.443
1001,Bellingham,"1/2 Marathon, 10K",10/5/2019,Run Like a Girl,http://www.runlikeagirlbellingham.org,WA,48.7138,-122.497
1002,Bellingham,"1/2 Marathon, 5K",10/12/2019,Lake Padden Trail Half,https://www.nwenduranceevents.com/padden,WA,48.6993,-122.445
1003,Twisp,"14 Miler, Marathon",10/12/2019,Sawtooth Backcountry,http://www.aspireadventurerunning.com/,WA,48.2055,-120.194
1004,North Bend,"48hrs, 36hrs, 24hrs",10/18/2019,Mailbox Sufferparty,https://www.facebook.com/events/290914691460795/,WA,47.4957,-121.787
1005,Leavenworth,"10 Miler, 5 Miler",10/19/2019,Oktoberfest Trail Runs,http://www.runwenatchee.com,WA,47.6138,-120.669
1006,Seattle,"12hrs, 6Hrs PM Start, 6hrs AM start",10/26/2019,Carkeek 12 Hour,http://www.endlesstrails.us/carkeek-12-hour.html,WA,47.7125,-122.379
1007,Spokane,50K,10/26/2019,Chocolate Chip Cookie 50K Trail Run,http://ccc50k.com/,WA,47.6884,-117.488
1008,Bellevue,"Oct 27- 50K, Aug 10- 26.2M, Oct 27 - 19.5M, Jul 13 - 19.5M, Aug 10 - 14.5M, Jun 8 - 14.5M, Jul 13",10/27/2019,Cougar Mountain Trail Run Series,https://seattlerunningclub.org/Events/Cougar/cougarmtn1.html,WA,47.5341,-122.113
1009,Bellingham,"Marathon, 1/2 Marathon",11/2/2019,Bellingham Trail Marathon,https://www.destinationtrailrun.com/bellingham-trail-marathon---half.html,WA,48.7022,-122.452
1010,Oak Harbor,50K,12/14/2019,Deception Pass 50K,http://www.rainshadowrunning.com/deception-pass-50k.html,WA,48.3971,-122.654
1011,Oak Harbor,25K,12/15/2019,Deception Pass 25K,http://www.rainshadowrunning.com/deception-pass-25k.html,WA,48.3971,-122.654
1012,Adventure Blogging Contest,Double Desolation,12/31/2019,UPWC - Double Desolation Mind/Body Challenge,http://ultrapedestrianwildernesschallenge.com/ultrapedestrian-mindbody-challenge/,WA,48.7079,-120.975
1013,Plain,50 Miler,12/31/2019,UPWC  - Spider on Steriods,http://ultrapedestrianwildernesschallenge.com,WA,48.0265,-120.829
1014,Diablo,45 Miler,12/31/2019,UPWC - Devils Dome,http://ultrapedestrianwildernesschallenge.com/,WA,48.708,-120.978
1015,Snoqualmie,75 Miler,12/31/2019,UPWC - Alpine Lakes Grand Tour,http://ultrapedestrianwildernesschallenge.com/,WA,47.4454,-121.423
1016,Shi Shi Beach,50 Miler,12/31/2019,UPWC - Olympic Coast Route,http://ultrapedestrianwildernesschallenge.com/,WA,48.2752,-124.679
1017,Diablo,24 Miler,12/31/2019,UPWC - Easy Pass,http://ultrapedestrianwildernesschallenge.com/,WA,48.6851,-121.093
1018,Quinault,60 Miler,12/31/2019,UPWC - Graves Creek,http://ultrapedestrianwildernesschallenge.com/,WA,47.5721,-123.57
1019,Skykomish,29 Miler,12/31/2019,UPWC - La Bohn Traverse,http://ultrapedestrianwildernesschallenge.com/,WA,47.6652,-121.288
1020,Loomis,31 Miler,12/31/2019,UPWC - Windy Peak,http://ultrapedestrianwildernesschallenge.com/,WA,48.8547,-119.946
1021,Loomis,51 Miler,12/31/2019,UPWC - Ben & Kevin’s Excellent Pasayten Adventure,http://ultrapedestrianwildernesschallenge.com/,WA,48.9079,-119.902
1022,Diablo,105 Miler,12/31/2019,UPWC - Sourdough Sufferfest Mind/Body Challenge,http://ultrapedestrianwildernesschallenge.com/,WA,48.7177,-121.145
1023,Mazama,42 Miler,12/31/2019,UPWC - Buckskin Ridge,http://UltraPedestrianWildernessChallenge.com,WA,48.7321,-120.675
1024,Forks,60 Miler,12/31/2019,UPWC - Seven Lakes Loop,http://ultrapedestrianwildernesschallenge.com/,WA,47.9763,-124.369
1025,Mazama,42 Miler,12/31/2019,UPWC - ShellRockin' Loop,http://ultrapedestrianwildernesschallenge.com/,WA,48.7322,-120.668
1026,Glacier,45K,12/31/2019,UPWC - Baker's Dozen Mind/Body Challenge,http://ultrapedestrianwildernesschallenge.com/,WA,48.9095,-121.802
1027,Chiwaukum,27 Miler,12/31/2019,UPWC - Big Jim and the Chiwaukum,http://www.ultrapedestrianwildernesschallenge.com,WA,47.6904,-120.736
1028,Republic,44 Miler,12/31/2019,UPWC - The Kettle Crest,http://www.ultrapedestrianwildernesschallenge.com,WA,48.6482,-118.738
1029,Diablo,100K,12/31/2019,UPWC - The Purple Rainbow 100k,http://www.ultrapedestrianwildernesschallenge.com,WA,48.7135,-121.141
1030,Mukilteo,Last Person Standing,1/4/2020,Gulch Countdown,http://www.gulchcountdown.com,WA,47.9408,-122.293
1031,Kirkland,"50K, 50K Team Relay, 50K Pair Relay, 15 Miler, 10 Miler, 5 Miler",1/11/2020,Bridle Trails Winter Trail Running Festival,https://bridle.seattlerunningclub.org/,WA,47.6548,-122.184
1032,Orcas Island,25K,1/25/2020,Orcas Island 25k,http://www.rainshadowrunning.com/orcas-island-25k,WA,48.6491,-122.842
1033,Orcas Island,50K,2/1/2020,Orcas Island 50k,http://www.rainshadowrunning.com/orcas-island-50k,WA,48.6497,-122.844
1034,West Seattle,"50K, Marathon, 25K, 1/2 Marathon",2/2/2020,West Seattle Beach Run,http://grandcanyontreks.org/WSFA/WSFA.html,WA,47.5259,-122.395
1035,Orcas Island,100 Miler,2/7/2020,Orcas Island 100 Miler,http://www.rainshadowrunning.com/orcas-island-100m.html,WA,48.6482,-122.842
1036,Eastsound,Camp,2/27/2020,Hillbillies Trail Camp,http://www.fleetfeetseattle.com/training/hillbillies-trail-camp,WA,48.665,-122.824
1037,Quincy,"50 Miler, 50K, 25K, 10K",4/4/2020,Ancient Lakes Trail Run,http://www.runsuperseries.com/ancient-lakes,WA,47.1603,-119.981
1038,Kelowna,"50K, 25K, 10K, Kilometer",4/25/2020,Nimble Bear,http://www.pacesportsfitness.com,BC,49.887,-119.556
1039,Wenatchee,"25K, 7 Miler, 5 Miler",4/25/2020,"Horse Lake 25K, 7-Mile and 5-Mile Trail Runs",http://www.runwenatchee.com/,WA,47.4629,-120.371
1040,Snoqualmie,"59 Mile 5 Person Relay, 50 Miler, 50K, Marathon, 1/2 Marathon",4/26/2020,Mt Si Relay & Trail Runs,http://www.mtsirelay.com/index.html,WA,47.5249,-121.812
1041,Winthrop,50 Miler,5/9/2020,Sun Mountain 50 Mile,http://www.rainshadowrunning.com/,WA,48.4645,-120.252
1042,Winthrop,50K,5/16/2020,Sun Mountain 50k,http://www.rainshadowrunning.com/,WA,48.4628,-120.261
1043,Winthrop,"25K, Kids 1K",5/17/2020,Sun Mountain 25K and 1K,http://www.rainshadowrunning.com/,WA,48.4636,-120.26
1044,Concrete,50 Miler,5/31/2020,Mount Baker Ultra,https://www.mtbakerultra.com,WA,48.5393,-121.746
1045,Summerland,"12hrs, 12 Hours - 2 Person Relay, 12 Hours - 3 Person Relay, 12 Hours - 4 Person Relay, 12 Hours -",6/20/2020,McLennan's Grit 12-hour Ultra Trail Run & Relay,https://mclennansgritultrarun.weebly.com/,BC,49.5839,-119.732
1046,Wenatchee,"120 Miler, 50 Miler, 1/2 Marathon",7/10/2020,Devil's Gulch,http://www.bansheerunning.com/devils-gulch-120,WA,47.2924,-120.4
1047,Victoria,"The Double, 100K, 50K, 28K",9/11/2020,Finlayson Arm,http://www.coastlineendurancerunning.com/,BC,48.464,-123.547
1048,Gladstone,"10K, 5K, Mile",10/26/2019,Halloween Hustle,http://dcntrails.com/,MI,45.8813,-87.1152
1049,South Pass City,"120K, 45K, Half Marathon",9/28/2019,Run the Red Desert Trail Races,https://www.wildwyo.org/run-the-red,WY,42.4682,-108.803
1050,Pinedale,"100 Miler, 28 Miler, 1/2 Marathon",3/13/2020,The Drift,http://www.thedrift100.com,WY,43.2217,-110.008
1051,Lander,"50K, 18K, 6K",6/13/2020,Sinks Canyon Rough and Tumble Trail Runs,https://sinkscanyonroughandtumbletrailraces.com/,WY,42.7291,-108.856
1052,Glendo,"30K, 10K",9/19/2020,Glendo Lake Trail Race,http://www.glendolaketrailrace.weebly.com,WY,42.472,-104.953
